InstitutionId,InstitutionName,col_cat,Value,Period
TOTAL,*TOTAL*,C_savings,232679664.17999998,2018-01-01
TOTAL,*TOTAL*,D_term_wholesale,1236142858.25,2018-01-01
25054,INVESTEC BANK LTD,A_operational,115606521.0,2018-02-01
25054,INVESTEC BANK LTD,B_notice_short,23012434.0,2018-02-01
25054,INVESTEC BANK LTD,C_savings,6445047.0,2018-02-01
25054,INVESTEC BANK LTD,D_term_wholesale,157511691.0,2018-02-01
333107,CAPITEC BANK,A_operational,28385.0,2018-02-01
333107,CAPITEC BANK,B_notice_short,1178700.0,2018-02-01
333107,CAPITEC BANK,C_savings,34908527.0,2018-02-01
333107,CAPITEC BANK,D_term_wholesale,22671017.0,2018-02-01
34118,ABSA BANK LTD,A_operational,238196113.0,2018-02-01
34118,ABSA BANK LTD,B_notice_short,61862736.0,2018-02-01
34118,ABSA BANK LTD,C_savings,132711240.0,2018-02-01
34118,ABSA BANK LTD,D_term_wholesale,261555360.0,2018-02-01
416053,FIRSTRAND BANK LIMITED,A_operational,381785713.54,2018-02-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,104315171.25,2018-02-01
416053,FIRSTRAND BANK LIMITED,C_savings,10793921.63,2018-02-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,246665116.46,2018-02-01
416061,THE STANDARD BANK OF S A LTD,A_operational,470112563.0,2018-02-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,42018006.0,2018-02-01
416061,THE STANDARD BANK OF S A LTD,C_savings,30731430.0,2018-02-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,221908226.0,2018-02-01
416088,NEDBANK LTD,A_operational,320485294.0,2018-02-01
416088,NEDBANK LTD,B_notice_short,44606864.0,2018-02-01
416088,NEDBANK LTD,C_savings,9569363.0,2018-02-01
416088,NEDBANK LTD,D_term_wholesale,301713916.0,2018-02-01
TOTAL,*TOTAL*,A_operational,1637504961.04,2018-02-01
TOTAL,*TOTAL*,B_notice_short,302684264.51,2018-02-01
TOTAL,*TOTAL*,C_savings,233010405.71999997,2018-02-01
TOTAL,*TOTAL*,D_term_wholesale,1255137438.16,2018-02-01
25054,INVESTEC BANK LTD,A_operational,111888478.0,2018-03-01
25054,INVESTEC BANK LTD,B_notice_short,28214395.0,2018-03-01
25054,INVESTEC BANK LTD,C_savings,6066513.0,2018-03-01
25054,INVESTEC BANK LTD,D_term_wholesale,159407206.0,2018-03-01
333107,CAPITEC BANK,A_operational,1654871.0,2018-03-01
333107,CAPITEC BANK,B_notice_short,1274808.0,2018-03-01
333107,CAPITEC BANK,C_savings,35272596.0,2018-03-01
333107,CAPITEC BANK,D_term_wholesale,23044589.0,2018-03-01
34118,ABSA BANK LTD,A_operational,242320216.0,2018-03-01
34118,ABSA BANK LTD,B_notice_short,53329327.0,2018-03-01
34118,ABSA BANK LTD,C_savings,134090167.0,2018-03-01
34118,ABSA BANK LTD,D_term_wholesale,277985377.0,2018-03-01
416053,FIRSTRAND BANK LIMITED,A_operational,388126178.71000004,2018-03-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,100110465.63,2018-03-01
416053,FIRSTRAND BANK LIMITED,C_savings,11304544.06,2018-03-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,249964394.33,2018-03-01
416061,THE STANDARD BANK OF S A LTD,A_operational,495208751.0,2018-03-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,40430211.0,2018-03-01
416061,THE STANDARD BANK OF S A LTD,C_savings,31340096.0,2018-03-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,220141071.0,2018-03-01
416088,NEDBANK LTD,A_operational,322072532.0,2018-03-01
416088,NEDBANK LTD,B_notice_short,41839834.0,2018-03-01
416088,NEDBANK LTD,C_savings,9684239.0,2018-03-01
416088,NEDBANK LTD,D_term_wholesale,308752493.0,2018-03-01
TOTAL,*TOTAL*,A_operational,1681362621.04,2018-03-01
TOTAL,*TOTAL*,B_notice_short,287500639.65000004,2018-03-01
TOTAL,*TOTAL*,C_savings,235438980.79999998,2018-03-01
TOTAL,*TOTAL*,D_term_wholesale,1280625504.84,2018-03-01
25054,INVESTEC BANK LTD,A_operational,117360925.0,2018-04-01
25054,INVESTEC BANK LTD,B_notice_short,31665965.0,2018-04-01
25054,INVESTEC BANK LTD,C_savings,6238398.0,2018-04-01
25054,INVESTEC BANK LTD,D_term_wholesale,156756969.0,2018-04-01
333107,CAPITEC BANK,A_operational,28700.0,2018-04-01
333107,CAPITEC BANK,B_notice_short,1147335.0,2018-04-01
333107,CAPITEC BANK,C_savings,35682851.0,2018-04-01
333107,CAPITEC BANK,D_term_wholesale,23528720.0,2018-04-01
34118,ABSA BANK LTD,A_operational,235865912.0,2018-04-01
34118,ABSA BANK LTD,B_notice_short,63441849.0,2018-04-01
34118,ABSA BANK LTD,C_savings,134336469.0,2018-04-01
34118,ABSA BANK LTD,D_term_wholesale,264477412.0,2018-04-01
416053,FIRSTRAND BANK LIMITED,A_operational,379748698.42,2018-04-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,111269113.94,2018-04-01
416053,FIRSTRAND BANK LIMITED,C_savings,11376551.580000002,2018-04-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,249622159.07,2018-04-01
416061,THE STANDARD BANK OF S A LTD,A_operational,490666725.0,2018-04-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,36097178.0,2018-04-01
416061,THE STANDARD BANK OF S A LTD,C_savings,31205824.0,2018-04-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,215299249.0,2018-04-01
416088,NEDBANK LTD,A_operational,310845049.0,2018-04-01
416088,NEDBANK LTD,B_notice_short,38078619.0,2018-04-01
416088,NEDBANK LTD,C_savings,9740091.0,2018-04-01
416088,NEDBANK LTD,D_term_wholesale,318718117.0,2018-04-01
TOTAL,*TOTAL*,A_operational,1649935458.56,2018-04-01
TOTAL,*TOTAL*,B_notice_short,309671991.14,2018-04-01
TOTAL,*TOTAL*,C_savings,236216337.58,2018-04-01
TOTAL,*TOTAL*,D_term_wholesale,1273962703.0,2018-04-01
25054,INVESTEC BANK LTD,A_operational,116792706.0,2018-05-01
25054,INVESTEC BANK LTD,B_notice_short,31035640.0,2018-05-01
25054,INVESTEC BANK LTD,C_savings,5935840.0,2018-05-01
25054,INVESTEC BANK LTD,D_term_wholesale,156233013.0,2018-05-01
333107,CAPITEC BANK,A_operational,28913.0,2018-05-01
333107,CAPITEC BANK,B_notice_short,1228573.0,2018-05-01
333107,CAPITEC BANK,C_savings,36922365.0,2018-05-01
333107,CAPITEC BANK,D_term_wholesale,23814794.0,2018-05-01
34118,ABSA BANK LTD,A_operational,215280591.0,2018-05-01
34118,ABSA BANK LTD,B_notice_short,60642767.0,2018-05-01
34118,ABSA BANK LTD,C_savings,135120942.0,2018-05-01
34118,ABSA BANK LTD,D_term_wholesale,264732466.0,2018-05-01
416053,FIRSTRAND BANK LIMITED,A_operational,374741554.02,2018-05-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,102676301.21,2018-05-01
416053,FIRSTRAND BANK LIMITED,C_savings,11854484.96,2018-05-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,266312906.24,2018-05-01
416061,THE STANDARD BANK OF S A LTD,A_operational,462529989.0,2018-05-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,39055502.0,2018-05-01
416061,THE STANDARD BANK OF S A LTD,C_savings,31309717.0,2018-05-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,238144714.0,2018-05-01
416088,NEDBANK LTD,A_operational,306317563.0,2018-05-01
416088,NEDBANK LTD,B_notice_short,49819160.0,2018-05-01
416088,NEDBANK LTD,C_savings,9776192.0,2018-05-01
416088,NEDBANK LTD,D_term_wholesale,313997286.0,2018-05-01
TOTAL,*TOTAL*,A_operational,1589563756.01,2018-05-01
TOTAL,*TOTAL*,B_notice_short,307676672.45,2018-05-01
TOTAL,*TOTAL*,C_savings,239518106.26,2018-05-01
TOTAL,*TOTAL*,D_term_wholesale,1307265793.83,2018-05-01
25054,INVESTEC BANK LTD,A_operational,112113475.0,2018-06-01
25054,INVESTEC BANK LTD,B_notice_short,27031824.0,2018-06-01
25054,INVESTEC BANK LTD,C_savings,6168232.0,2018-06-01
25054,INVESTEC BANK LTD,D_term_wholesale,157162342.0,2018-06-01
333107,CAPITEC BANK,A_operational,29141.0,2018-06-01
333107,CAPITEC BANK,B_notice_short,1425854.0,2018-06-01
333107,CAPITEC BANK,C_savings,38125077.0,2018-06-01
333107,CAPITEC BANK,D_term_wholesale,23935036.0,2018-06-01
34118,ABSA BANK LTD,A_operational,218714344.0,2018-06-01
34118,ABSA BANK LTD,B_notice_short,61875718.0,2018-06-01
34118,ABSA BANK LTD,C_savings,135896051.0,2018-06-01
34118,ABSA BANK LTD,D_term_wholesale,272688366.0,2018-06-01
416053,FIRSTRAND BANK LIMITED,A_operational,391836420.78999996,2018-06-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,104358670.84,2018-06-01
416053,FIRSTRAND BANK LIMITED,C_savings,12185952.18,2018-06-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,260528237.28,2018-06-01
416061,THE STANDARD BANK OF S A LTD,A_operational,470420518.0,2018-06-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,32161786.0,2018-06-01
416061,THE STANDARD BANK OF S A LTD,C_savings,31609947.0,2018-06-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,240797836.0,2018-06-01
416088,NEDBANK LTD,A_operational,317084852.0,2018-06-01
416088,NEDBANK LTD,B_notice_short,34711126.0,2018-06-01
416088,NEDBANK LTD,C_savings,9922497.0,2018-06-01
416088,NEDBANK LTD,D_term_wholesale,322119508.0,2018-06-01
TOTAL,*TOTAL*,A_operational,1613586149.64,2018-06-01
TOTAL,*TOTAL*,B_notice_short,286429025.11,2018-06-01
TOTAL,*TOTAL*,C_savings,242333997.82999998,2018-06-01
TOTAL,*TOTAL*,D_term_wholesale,1321795113.79,2018-06-01
25054,INVESTEC BANK LTD,A_operational,113033753.0,2018-07-01
25054,INVESTEC BANK LTD,B_notice_short,27021052.0,2018-07-01
25054,INVESTEC BANK LTD,C_savings,5998300.0,2018-07-01
25054,INVESTEC BANK LTD,D_term_wholesale,159625521.0,2018-07-01
333107,CAPITEC BANK,A_operational,59521.0,2018-07-01
333107,CAPITEC BANK,B_notice_short,1388442.0,2018-07-01
333107,CAPITEC BANK,C_savings,39141349.0,2018-07-01
333107,CAPITEC BANK,D_term_wholesale,24074052.0,2018-07-01
34118,ABSA BANK LTD,A_operational,218964092.0,2018-07-01
34118,ABSA BANK LTD,B_notice_short,65151723.0,2018-07-01
34118,ABSA BANK LTD,C_savings,137686215.0,2018-07-01
34118,ABSA BANK LTD,D_term_wholesale,267457118.0,2018-07-01
416053,FIRSTRAND BANK LIMITED,A_operational,387405790.41,2018-07-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,101622953.56,2018-07-01
416053,FIRSTRAND BANK LIMITED,C_savings,12629605.35,2018-07-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,260387742.48000002,2018-07-01
416061,THE STANDARD BANK OF S A LTD,A_operational,480472652.0,2018-07-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,47637869.0,2018-07-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32111350.0,2018-07-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,226885784.0,2018-07-01
416088,NEDBANK LTD,A_operational,313216144.0,2018-07-01
416088,NEDBANK LTD,B_notice_short,27755148.0,2018-07-01
416088,NEDBANK LTD,C_savings,10150005.0,2018-07-01
416088,NEDBANK LTD,D_term_wholesale,330649205.0,2018-07-01
TOTAL,*TOTAL*,A_operational,1618691990.95,2018-07-01
TOTAL,*TOTAL*,B_notice_short,296722499.83,2018-07-01
TOTAL,*TOTAL*,C_savings,246084558.19,2018-07-01
TOTAL,*TOTAL*,D_term_wholesale,1311539356.52,2018-07-01
25054,INVESTEC BANK LTD,A_operational,118290970.0,2018-08-01
25054,INVESTEC BANK LTD,B_notice_short,20732276.0,2018-08-01
25054,INVESTEC BANK LTD,C_savings,5920957.0,2018-08-01
25054,INVESTEC BANK LTD,D_term_wholesale,166763705.0,2018-08-01
333107,CAPITEC BANK,A_operational,29383.0,2018-08-01
333107,CAPITEC BANK,B_notice_short,1152546.0,2018-08-01
333107,CAPITEC BANK,C_savings,41048477.0,2018-08-01
333107,CAPITEC BANK,D_term_wholesale,24523444.0,2018-08-01
34118,ABSA BANK LTD,A_operational,221688917.0,2018-08-01
34118,ABSA BANK LTD,B_notice_short,70410865.0,2018-08-01
34118,ABSA BANK LTD,C_savings,137510633.0,2018-08-01
34118,ABSA BANK LTD,D_term_wholesale,279342354.0,2018-08-01
416053,FIRSTRAND BANK LIMITED,A_operational,402447300.1,2018-08-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,93166228.78,2018-08-01
416053,FIRSTRAND BANK LIMITED,C_savings,13135890.15,2018-08-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,264280717.04,2018-08-01
416061,THE STANDARD BANK OF S A LTD,A_operational,496647921.0,2018-08-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,41531483.0,2018-08-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32036132.0,2018-08-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,234069583.0,2018-08-01
416088,NEDBANK LTD,A_operational,312865195.0,2018-08-01
416088,NEDBANK LTD,B_notice_short,46878988.0,2018-08-01
416088,NEDBANK LTD,C_savings,10333371.0,2018-08-01
416088,NEDBANK LTD,D_term_wholesale,331716045.0,2018-08-01
TOTAL,*TOTAL*,A_operational,1655965488.76,2018-08-01
TOTAL,*TOTAL*,B_notice_short,300484646.09,2018-08-01
TOTAL,*TOTAL*,C_savings,247781395.51,2018-08-01
TOTAL,*TOTAL*,D_term_wholesale,1344769135.75,2018-08-01
25054,INVESTEC BANK LTD,A_operational,118510109.0,2018-09-01
25054,INVESTEC BANK LTD,B_notice_short,29003594.0,2018-09-01
25054,INVESTEC BANK LTD,C_savings,6123266.0,2018-09-01
25054,INVESTEC BANK LTD,D_term_wholesale,162620730.0,2018-09-01
333107,CAPITEC BANK,A_operational,753407.0,2018-09-01
333107,CAPITEC BANK,B_notice_short,1280404.0,2018-09-01
333107,CAPITEC BANK,C_savings,41148321.0,2018-09-01
333107,CAPITEC BANK,D_term_wholesale,24869479.0,2018-09-01
34118,ABSA BANK LTD,A_operational,227231116.0,2018-09-01
34118,ABSA BANK LTD,B_notice_short,72581170.0,2018-09-01
34118,ABSA BANK LTD,C_savings,137597963.0,2018-09-01
34118,ABSA BANK LTD,D_term_wholesale,292441589.0,2018-09-01
416053,FIRSTRAND BANK LIMITED,A_operational,433621618.85,2018-09-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,80333867.64,2018-09-01
416053,FIRSTRAND BANK LIMITED,C_savings,13587247.63,2018-09-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,269204363.22,2018-09-01
416061,THE STANDARD BANK OF S A LTD,A_operational,513967881.0,2018-09-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,31032974.0,2018-09-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32025385.0,2018-09-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,235372685.0,2018-09-01
416088,NEDBANK LTD,A_operational,319578520.0,2018-09-01
416088,NEDBANK LTD,B_notice_short,39889666.0,2018-09-01
416088,NEDBANK LTD,C_savings,10415935.0,2018-09-01
416088,NEDBANK LTD,D_term_wholesale,338424208.0,2018-09-01
TOTAL,*TOTAL*,A_operational,1723463960.22,2018-09-01
TOTAL,*TOTAL*,B_notice_short,274893710.02,2018-09-01
TOTAL,*TOTAL*,C_savings,249171904.36,2018-09-01
TOTAL,*TOTAL*,D_term_wholesale,1366938966.91,2018-09-01
25054,INVESTEC BANK LTD,A_operational,117790793.0,2018-10-01
25054,INVESTEC BANK LTD,B_notice_short,31073026.0,2018-10-01
25054,INVESTEC BANK LTD,C_savings,6332381.0,2018-10-01
25054,INVESTEC BANK LTD,D_term_wholesale,155757207.0,2018-10-01
333107,CAPITEC BANK,A_operational,29671.0,2018-10-01
333107,CAPITEC BANK,B_notice_short,1558576.0,2018-10-01
333107,CAPITEC BANK,C_savings,41610191.0,2018-10-01
333107,CAPITEC BANK,D_term_wholesale,24899980.0,2018-10-01
34118,ABSA BANK LTD,A_operational,214699281.0,2018-10-01
34118,ABSA BANK LTD,B_notice_short,74635111.0,2018-10-01
34118,ABSA BANK LTD,C_savings,138384624.0,2018-10-01
34118,ABSA BANK LTD,D_term_wholesale,298190730.0,2018-10-01
416053,FIRSTRAND BANK LIMITED,A_operational,408211740.84000003,2018-10-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,86626448.09,2018-10-01
416053,FIRSTRAND BANK LIMITED,C_savings,14135289.99,2018-10-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,267745382.21,2018-10-01
416061,THE STANDARD BANK OF S A LTD,A_operational,488797074.0,2018-10-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,45538579.0,2018-10-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32419447.0,2018-10-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,223984067.0,2018-10-01
416088,NEDBANK LTD,A_operational,329904403.0,2018-10-01
416088,NEDBANK LTD,B_notice_short,34639256.0,2018-10-01
416088,NEDBANK LTD,C_savings,10572434.0,2018-10-01
416088,NEDBANK LTD,D_term_wholesale,335344824.0,2018-10-01
TOTAL,*TOTAL*,A_operational,1678194840.88,2018-10-01
TOTAL,*TOTAL*,B_notice_short,291557744.57,2018-10-01
TOTAL,*TOTAL*,C_savings,252830978.07999998,2018-10-01
TOTAL,*TOTAL*,D_term_wholesale,1357768302.51,2018-10-01
25054,INVESTEC BANK LTD,A_operational,121739153.0,2018-11-01
25054,INVESTEC BANK LTD,B_notice_short,18466748.0,2018-11-01
25054,INVESTEC BANK LTD,C_savings,6211257.0,2018-11-01
25054,INVESTEC BANK LTD,D_term_wholesale,159563470.0,2018-11-01
333107,CAPITEC BANK,A_operational,29914.0,2018-11-01
333107,CAPITEC BANK,B_notice_short,2227155.0,2018-11-01
333107,CAPITEC BANK,C_savings,44769904.0,2018-11-01
333107,CAPITEC BANK,D_term_wholesale,24007941.0,2018-11-01
34118,ABSA BANK LTD,A_operational,228883143.0,2018-11-01
34118,ABSA BANK LTD,B_notice_short,69021944.0,2018-11-01
34118,ABSA BANK LTD,C_savings,139412948.0,2018-11-01
34118,ABSA BANK LTD,D_term_wholesale,293719963.0,2018-11-01
416053,FIRSTRAND BANK LIMITED,A_operational,421035638.66,2018-11-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,85336381.47,2018-11-01
416053,FIRSTRAND BANK LIMITED,C_savings,14405251.16,2018-11-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,265201445.07999998,2018-11-01
416061,THE STANDARD BANK OF S A LTD,A_operational,496586807.0,2018-11-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,51088682.0,2018-11-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32348783.0,2018-11-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,219293324.0,2018-11-01
416088,NEDBANK LTD,A_operational,328401871.0,2018-11-01
416088,NEDBANK LTD,B_notice_short,32633660.0,2018-11-01
416088,NEDBANK LTD,C_savings,10790765.0,2018-11-01
416088,NEDBANK LTD,D_term_wholesale,339778227.0,2018-11-01
TOTAL,*TOTAL*,A_operational,1710858068.71,2018-11-01
TOTAL,*TOTAL*,B_notice_short,280600331.77,2018-11-01
TOTAL,*TOTAL*,C_savings,256525003.33,2018-11-01
TOTAL,*TOTAL*,D_term_wholesale,1348137749.66,2018-11-01
25054,INVESTEC BANK LTD,A_operational,121805381.0,2018-12-01
25054,INVESTEC BANK LTD,B_notice_short,26852818.0,2018-12-01
25054,INVESTEC BANK LTD,C_savings,6319461.0,2018-12-01
25054,INVESTEC BANK LTD,D_term_wholesale,153562076.0,2018-12-01
333107,CAPITEC BANK,A_operational,29998.0,2018-12-01
333107,CAPITEC BANK,B_notice_short,1805417.0,2018-12-01
333107,CAPITEC BANK,C_savings,43675299.0,2018-12-01
333107,CAPITEC BANK,D_term_wholesale,23834743.0,2018-12-01
34118,ABSA BANK LTD,A_operational,214488908.0,2018-12-01
34118,ABSA BANK LTD,B_notice_short,69110291.0,2018-12-01
34118,ABSA BANK LTD,C_savings,140302414.0,2018-12-01
34118,ABSA BANK LTD,D_term_wholesale,305310975.0,2018-12-01
416053,FIRSTRAND BANK LIMITED,A_operational,431288737.59000003,2018-12-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,86044388.34,2018-12-01
416053,FIRSTRAND BANK LIMITED,C_savings,15251597.35,2018-12-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,259508794.19,2018-12-01
416061,THE STANDARD BANK OF S A LTD,A_operational,525004261.0,2018-12-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,35941706.0,2018-12-01
416061,THE STANDARD BANK OF S A LTD,C_savings,32885867.0,2018-12-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,210863103.0,2018-12-01
416088,NEDBANK LTD,A_operational,324114274.0,2018-12-01
416088,NEDBANK LTD,B_notice_short,42472841.0,2018-12-01
416088,NEDBANK LTD,C_savings,10066416.0,2018-12-01
416088,NEDBANK LTD,D_term_wholesale,333915101.0,2018-12-01
TOTAL,*TOTAL*,A_operational,1731242355.5,2018-12-01
TOTAL,*TOTAL*,B_notice_short,291124406.62,2018-12-01
TOTAL,*TOTAL*,C_savings,257068388.30999997,2018-12-01
TOTAL,*TOTAL*,D_term_wholesale,1328265780.95,2018-12-01
25054,INVESTEC BANK LTD,A_operational,121403108.0,2019-01-01
25054,INVESTEC BANK LTD,B_notice_short,25628821.0,2019-01-01
25054,INVESTEC BANK LTD,C_savings,6103264.0,2019-01-01
25054,INVESTEC BANK LTD,D_term_wholesale,156845928.0,2019-01-01
333107,CAPITEC BANK,A_operational,30155.0,2019-01-01
333107,CAPITEC BANK,B_notice_short,1403418.0,2019-01-01
333107,CAPITEC BANK,C_savings,42113374.0,2019-01-01
333107,CAPITEC BANK,D_term_wholesale,24578512.0,2019-01-01
34118,ABSA BANK LTD,A_operational,204937460.0,2019-01-01
34118,ABSA BANK LTD,B_notice_short,73298994.0,2019-01-01
34118,ABSA BANK LTD,C_savings,139414025.0,2019-01-01
34118,ABSA BANK LTD,D_term_wholesale,306374435.0,2019-01-01
416053,FIRSTRAND BANK LIMITED,A_operational,423559149.138,2019-01-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,86906941.32949999,2019-01-01
416053,FIRSTRAND BANK LIMITED,C_savings,14372334.7699,2019-01-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,262496879.5914,2019-01-01
416061,THE STANDARD BANK OF S A LTD,A_operational,491644027.0,2019-01-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,38315250.0,2019-01-01
416061,THE STANDARD BANK OF S A LTD,C_savings,31219717.0,2019-01-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,231947940.0,2019-01-01
416088,NEDBANK LTD,A_operational,318257386.0,2019-01-01
416088,NEDBANK LTD,B_notice_short,43948861.0,2019-01-01
416088,NEDBANK LTD,C_savings,9753053.0,2019-01-01
416088,NEDBANK LTD,D_term_wholesale,338121039.0,2019-01-01
TOTAL,*TOTAL*,A_operational,1667780468.5279999,2019-01-01
TOTAL,*TOTAL*,B_notice_short,288832481.90209997,2019-01-01
TOTAL,*TOTAL*,C_savings,251644032.5561,2019-01-01
TOTAL,*TOTAL*,D_term_wholesale,1368181402.7747,2019-01-01
25054,INVESTEC BANK LTD,A_operational,126467954.0,2019-02-01
25054,INVESTEC BANK LTD,B_notice_short,11232455.0,2019-02-01
25054,INVESTEC BANK LTD,C_savings,5858058.0,2019-02-01
25054,INVESTEC BANK LTD,D_term_wholesale,170748927.0,2019-02-01
333107,CAPITEC BANK,A_operational,30449.0,2019-02-01
333107,CAPITEC BANK,B_notice_short,1354438.0,2019-02-01
333107,CAPITEC BANK,C_savings,45140650.0,2019-02-01
333107,CAPITEC BANK,D_term_wholesale,25330577.0,2019-02-01
34118,ABSA BANK LTD,A_operational,206792628.0,2019-02-01
34118,ABSA BANK LTD,B_notice_short,81992940.0,2019-02-01
34118,ABSA BANK LTD,C_savings,137356412.0,2019-02-01
34118,ABSA BANK LTD,D_term_wholesale,301556972.0,2019-02-01
416053,FIRSTRAND BANK LIMITED,A_operational,415993105.5101,2019-02-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,88937008.4402,2019-02-01
416053,FIRSTRAND BANK LIMITED,C_savings,14087506.8928,2019-02-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,266559276.9826,2019-02-01
416061,THE STANDARD BANK OF S A LTD,A_operational,496188362.0,2019-02-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,36289554.0,2019-02-01
416061,THE STANDARD BANK OF S A LTD,C_savings,30747828.0,2019-02-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,237794335.0,2019-02-01
416088,NEDBANK LTD,A_operational,311189791.0,2019-02-01
416088,NEDBANK LTD,B_notice_short,43917896.0,2019-02-01
416088,NEDBANK LTD,C_savings,9909560.0,2019-02-01
416088,NEDBANK LTD,D_term_wholesale,347511504.0,2019-02-01
TOTAL,*TOTAL*,A_operational,1669663427.5201,2019-02-01
TOTAL,*TOTAL*,B_notice_short,281856817.1409,2019-02-01
TOTAL,*TOTAL*,C_savings,252054823.0277,2019-02-01
TOTAL,*TOTAL*,D_term_wholesale,1397978699.1954,2019-02-01
25054,INVESTEC BANK LTD,A_operational,126020199.0,2019-03-01
25054,INVESTEC BANK LTD,B_notice_short,18225034.0,2019-03-01
25054,INVESTEC BANK LTD,C_savings,6962725.0,2019-03-01
25054,INVESTEC BANK LTD,D_term_wholesale,165764401.0,2019-03-01
333107,CAPITEC BANK,A_operational,1808434.0,2019-03-01
333107,CAPITEC BANK,B_notice_short,1413518.0,2019-03-01
333107,CAPITEC BANK,C_savings,43768732.0,2019-03-01
333107,CAPITEC BANK,D_term_wholesale,26013821.0,2019-03-01
34118,ABSA BANK LTD,A_operational,214385941.0,2019-03-01
34118,ABSA BANK LTD,B_notice_short,82812366.0,2019-03-01
34118,ABSA BANK LTD,C_savings,139305993.0,2019-03-01
34118,ABSA BANK LTD,D_term_wholesale,313154944.0,2019-03-01
416053,FIRSTRAND BANK LIMITED,A_operational,431639733.8872,2019-03-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,97425565.364,2019-03-01
416053,FIRSTRAND BANK LIMITED,C_savings,14419292.4794,2019-03-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,269778902.1582,2019-03-01
416061,THE STANDARD BANK OF S A LTD,A_operational,532215670.0,2019-03-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,39257951.0,2019-03-01
416061,THE STANDARD BANK OF S A LTD,C_savings,30369363.0,2019-03-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,249011955.0,2019-03-01
416088,NEDBANK LTD,A_operational,321229677.0,2019-03-01
416088,NEDBANK LTD,B_notice_short,42308142.0,2019-03-01
416088,NEDBANK LTD,C_savings,10122949.0,2019-03-01
416088,NEDBANK LTD,D_term_wholesale,350601681.0,2019-03-01
TOTAL,*TOTAL*,A_operational,1739830595.4272,2019-03-01
TOTAL,*TOTAL*,B_notice_short,301384204.1005,2019-03-01
TOTAL,*TOTAL*,C_savings,253878956.74969998,2019-03-01
